0	A
1	A
2	B
3	C
4	A
5	A
6	B
7	A
8	A
9	A
10	C
11	A
12	C
13	A
14	[He] has no known relations to [Adam Lange]
15	A
16	A
17	A
18	B
19	A
20	A
21	A
22	B
23	A
24	A
25	A
26	C
27	A
28	A
29	A
30	A
31	B
32	A
33	A
34	[OANA]
35	C
36	B
37	A
38	A
39	A
40	A
41	A
42	A
43	B
44	C
45	A
46	A
47	B
48	A
49	B
50	A
51	C
52	A
53	D
54	C
55	A
56	A
57	A
58	B
59	[ALICO]
60	A
61	A
62	B
63	A
64	C
65	A
66	A
67	B
68	A
69	B
70	B
71	C
72	A
73	B
74	A
75	A
76	[Xie Caiping]
77	B
78	A
79	A
80	A
81	D
82	B
83	B
84	A
85	A
86	B
87	B
88	A
89	C
90	B
91	[her]
92	A
93	A
94	B
95	A
96	A
97	A
98	B
99	C
100	[Ruben van Assouw]
101	A
102	B
103	A
104	A
105	B
106	A
107	B
108	C
109	A
110	A
111	C
112	[ALICO]
113	B
114	A
115	A
116	A
117	A
118	B
119	C
120	A
121	[Wen Qiang]
122	B
123	A
124	A
125	C
126	A
127	B
128	C
129	C
130	A
131	A
132	A
133	A
134	B
135	C
136	A
137	A
138	A
139	A
140	A
141	C
142	A
143	C
144	A
145	A
146	A
147	C
148	[Asia Bibi]
149	B
150	A
151	A
152	C
153	A
154	C
155	A
156	A
157	C
158	[John Graham]
159	A
160	A
161	C
162	A
163	C
164	A
165	A
166	C
167	A
168	D
169	A
170	C
171	A
172	A
173	A
174	C
175	[Silsby]
176	A
177	B
178	A
179	A
180	C
181	[He]
182	A
183	B
184	[Eliza Samudio]
185	A
186	C
187	A
188	B
189	A
190	A
191	A
192	C
193	A
194	A
195	A
196	A
197	A
198	C
199	A
200	C
201	C
202	A
203	C
204	[PATA]
205	C
206	C
207	A
208	C
209	A
210	C
211	A
212	A
213	C
214	C
215	A
216	A
217	C
218	A
219	A
220	C
221	A
222	A
223	C
224	A
225	A
226	C
227	A
228	A
229	C
230	A
231	A
232	C
233	A
234	A
235	C
236	A
237	C
238	A
239	[Richard Gage]
240	A
