0	B
1	B
2	B
3	B
4	B
5	A
6	B
7	B
8	A
9	B
10	B
11	A
12	B
13	B
14	B
15	A
16	B
17	B
18	B
19	B
20	B
21	B
22	A
23	B
24	B
25	B
26	B
27	B
28	B
29	A
30	A
31	B
32	A
33	A
34	B
35	A
36	B
37	B
38	B
39	B
40	B
41	B
42	B
43	B
44	B
45	B
46	B
47	B
48	A
49	B
50	B
51	B
52	C
53	B
54	A
55	B
56	B
57	B
58	B
59	B
60	A
61	A
62	B
63	B
64	A
65	B
66	B
67	A
68	B
69	A
70	A
71	B
72	A
73	A
74	B
75	B
76	B
77	B
78	A
79	B
80	B
81	B
82	B
83	B
84	B
85	B
86	B
87	B
88	C
89	A
90	B
91	A
92	B
93	B
94	A
95	B
96	A
97	B
98	B
99	A
100	B
101	B
102	A
103	B
104	B
105	B
106	A
107	B
108	A
109	B
110	B
111	B
112	B
113	B
114	A
115	B
116	B
117	B
118	B
119	B
120	B
121	B
122	B
123	B
124	B
125	B
126	A
127	B
128	B
129	B
130	A
131	A
132	A
133	B
134	B
135	B
136	B
137	B
138	B
139	B
140	B
141	B
142	A
143	B
144	A
145	B
146	B
147	B
148	B
149	B
150	B
151	B
152	B
153	B
154	A
155	B
156	B
157	B
158	B
159	B
160	B
161	B
162	A
163	B
164	B
165	B
166	B
167	B
168	B
169	B
170	B
171	A
172	B
173	B
174	B
175	B
176	B
177	B
178	B
179	A
180	A
181	A
182	B
183	B
184	B
185	B
186	B
187	B
188	B
189	B
190	A
191	B
192	A
193	B
194	B
195	A
196	B
197	B
198	B
199	B
200	B
201	A
202	B
203	B
204	B
205	B
206	B
207	B
208	B
209	A
210	B
211	B
212	A
213	B
214	B
215	B
216	B
217	A
218	B
219	A
220	B
221	B
222	B
223	A
224	B
225	A
226	A
227	B
228	B
229	B
230	B
231	B
232	B
233	B
234	B
235	A
236	B
237	B
238	B
239	B
240	B
241	B
242	A
243	B
244	B
245	B
246	B
247	B
248	B
249	B
250	B
251	A
252	B
253	B
254	B
255	A
256	A
257	B
258	B
259	B
260	B
261	B
262	B
263	A
264	A
265	B
266	A
267	B
268	B
269	B
270	B
271	B
272	B
273	B
274	B
275	B
276	B
277	B
278	B
279	B
280	A
281	B
282	A
283	B
284	B
285	B
286	B
287	B
288	B
289	A
290	B
291	B
292	A
293	A
294	B
295	B
296	B
297	B
298	B
299	B
300	B
301	B
302	A
303	B
304	A
305	B
306	A
307	B
308	B
309	B
310	B
311	B
312	A
313	B
314	B
315	B
316	A
317	A
318	A
319	B
320	B
321	B
322	A
323	A
324	B
325	A
326	B
327	B
328	B
329	B
330	B
331	B
332	A
333	B
334	B
335	B
336	B
337	B
338	B
339	A
340	B
341	A
342	B
343	B
344	B
345	B
346	B
347	B
348	B
349	B
350	B
351	B
352	B
353	B
354	B
355	A
356	B
357	A
358	B
359	B
360	B
361	A
362	B
363	S
364	B
365	A
366	B
367	B
368	B
369	B
370	A
371	A
372	B
373	B
374	B
375	A
376	B
377	B
378	B
379	B
380	B
381	B
382	A
383	B
384	B
385	C
386	B
387	B
388	B
389	B
390	B
391	A
392	B
393	B
394	B
395	A
396	B
397	B
398	B
399	B
400	S
401	B
402	B
403	A
404	A
405	B
406	B
407	B
408	B
409	B
410	A
411	B
412	B
413	A
414	B
415	A
416	A
417	B
418	A
419	B
420	B
421	B
422	B
423	B
424	B
425	B
426	A
427	B
428	A
429	B
430	A
431	A
432	B
433	B
434	B
435	B
436	B
437	B
438	B
439	B
440	B
441	B
442	B
443	B
444	B
445	B
446	B
447	B
448	B
449	A
450	B
451	B
452	B
453	B
454	B
455	B
456	A
457	B
458	B
459	B
460	B
461	B
462	B
463	B
464	B
465	A
466	B
467	B
468	A
469	A
470	B
471	B
472	A
473	A
474	B
475	A
476	B
477	B
478	A
479	B
480	B
481	A
482	A
483	B
484	B
485	B
486	B
487	B
488	B
489	B
490	B
491	A
492	B
493	B
494	B
495	B
496	B
497	B
498	B
499	B
500	B
501	B
502	B
503	A
504	A
505	B
506	B
507	B
508	A
509	B
510	B
