0	B
1	A
2	A
3	C
4	C
5	B
6	C
7	E
8	E
9	A
10	C
11	B
12	B
13	C
14	A
15	A
16	A
17	A
18	C
19	B
20	E
21	A
22	D
23	A
24	A
25	E
26	B
27	A
28	E
29	B
30	B
31	A
32	B
33	A
34	B
35	A
36	A
37	C
38	A
39	A
40	B
41	B
42	A
43	A
44	A
45	B
46	A
47	B
48	B
49	B
50	A
51	A
52	A
53	A
54	B
55	A
56	E
57	A
58	B
59	E
60	A
61	B
62	C
63	B
64	A
65	E
66	A
67	B
68	B
69	B
70	A
71	B
72	A
73	A
74	A
75	B
76	B
77	D
78	B
79	A
80	B
81	B
82	A
83	A
84	B
85	A
86	B
87	C
88	A
89	B
90	E
91	E
92	G
93	B
94	A
95	B
96	B
97	A
98	B
99	A
100	A
101	A
102	D
103	D
104	C
105	A
106	D
107	E
108	A
109	B
110	C
111	C
112	C
113	A
114	B
115	E
116	G
117	A
118	A
119	B
120	B
121	B
122	B
123	B
124	A
125	B
126	C
127	C
128	A
129	C
130	A
131	A
132	C
133	B
134	B
135	C
136	D
137	B
138	B
139	A
140	A
141	A
142	D
143	B
144	B
145	C
146	E
147	A
148	B
149	A
150	A
151	B
152	A
153	A
154	A
155	A
156	D
157	B
158	B
159	A
160	A
161	B
162	A
163	A
164	B
165	B
166	B
167	A
168	B
169	E
170	B
171	A
172	B
173	D
174	A
175	A
176	B
177	B
178	A
179	B
180	A
181	B
182	A
183	A
184	B
185	B
186	A
187	A
188	C
189	B
190	B
191	A
192	D
193	B
194	A
195	B
196	B
197	A
198	A
199	B
200	B
201	A
202	B
203	C
204	A
205	A
206	D
207	A
208	E
209	D
210	B
211	A
212	A
213	A
214	A
215	B
216	G
217	A
218	D
219	B
220	B
221	A
222	B
223	B
224	A
225	A
226	B
227	A
228	B
229	A
230	D
231	B
232	A
233	A
234	B
235	B
236	A
237	B
238	E
239	A
240	A
241	B
242	A
243	A
244	A
245	A
246	B
247	A
248	A
249	A
250	A
251	C
252	A
253	A
254	A
255	G
256	A
257	A
258	A
259	G
260	A
261	B
262	A
263	B
264	A
265	A
266	A
267	A
268	D
269	C
270	C
271	A
272	A
273	A
274	A
275	B
276	A
277	A
278	B
279	A
280	B
281	A
282	C
283	B
284	B
285	B
286	A
287	B
288	D
289	D
290	A
291	D
292	A
293	D
294	A
295	C
296	A
297	A
298	B
299	B
300	D
301	E
302	A
303	C
304	A
305	G
306	B
307	E
308	B
309	A
310	A
311	B
312	B
313	A
314	A
315	D
316	G
317	A
318	A
319	B
320	A
321	A
322	A
323	B
324	A
325	C
326	A
327	A
328	B
329	A
330	C
331	A
332	B
333	G
334	A
335	B
336	C
337	A
338	B
339	C
340	C
341	B
342	B
343	G
344	A
345	C
346	A
347	B
348	B
349	A
350	A
351	C
352	C
353	A
354	D
355	B
356	B
357	B
358	C
359	A
360	D
361	B
362	A
363	B
364	A
365	B
366	B
367	C
368	B
369	C
370	B
371	D
372	C
373	B
374	A
375	C
376	A
377	A
378	A
379	B
380	B
381	B
382	A
383	A
384	A
385	A
386	A
387	A
388	A
389	A
390	A
391	B
392	A
393	G
394	C
395	A
396	C
397	A
398	B
399	A
400	A
401	A
402	B
403	A
404	A
405	A
406	A
407	A
408	C
409	A
410	B
411	A
412	G
413	A
414	C
415	A
416	B
417	A
418	B
419	D
420	B
421	A
422	C
423	D
424	A
425	C
426	A
427	C
428	B
429	B
430	B
431	C
432	A
433	B
434	A
435	A
436	B
437	B
438	A
439	A
440	A
441	A
442	A
443	B
444	A
445	B
446	B
447	A
448	A
449	E
450	B
451	A
452	A
453	C
454	G
455	A
456	A
457	B
458	B
459	B
460	D
461	B
462	A
463	B
464	B
465	A
466	A
467	B
468	A
469	B
470	B
471	A
472	A
473	A
474	A
475	E
476	A
477	B
478	C
479	A
480	A
481	C
482	B
483	C
484	A
485	A
486	A
487	B
488	B
489	C
490	G
491	A
492	C
493	C
494	A
495	B
496	A
497	C
498	G
499	A
500	B
501	C
502	C
503	G
504	A
505	A
506	A
507	A
508	B
509	B
510	C
511	C
512	B
513	B
514	B
515	G
516	C
517	A
518	B
519	G
520	C
521	B
522	A
523	D
524	C
525	C
526	A
527	B
528	B
529	A
530	D
531	A
532	A
533	A
534	B
535	B
536	A
537	A
538	B
539	A
540	B
541	G
542	C
543	A
544	A
545	A
546	C
547	D
548	A
549	A
550	D
551	A
552	G
553	A
554	A
555	A
556	B
557	A
558	B
559	A
560	A
561	B
562	C
563	A
564	D
565	A
566	A
567	C
568	B
569	A
570	G
571	C
572	G
573	A
574	C
575	A
576	C
577	A
578	C
579	A
580	A
581	A
582	A
583	A
584	A
585	A
586	A
587	C
588	A
589	B
590	A
591	C
592	C
593	E
594	A
595	A
596	A
597	A
598	A
599	A
600	A
601	A
602	A
603	A
604	C
605	C
606	A
607	B
608	B
609	G
610	A
611	B
612	A
613	A
614	A
615	C
616	A
617	B
618	A
619	A
620	B
621	C
622	D
623	D
624	C
625	A
626	C
627	A
628	D
629	A
630	A
631	C
632	A
633	A
634	D
635	E
636	A
637	A
638	A
639	B
640	A
641	B
642	E
643	B
644	A
645	A
646	A
647	B
648	A
649	B
650	C
651	A
652	A
653	A
654	B
655	G
656	A
657	B
658	A
659	A
660	B
661	B
662	A
663	E
664	A
665	B
666	C
667	C
668	B
669	B
670	A
671	A
672	A
673	C
674	B
675	G
676	B
677	C
678	A
679	B
680	E
681	E
682	A
683	A
684	B
685	E
686	A
687	C
688	C
689	A
690	A
691	B
692	C
693	A
694	A
695	B
696	A
697	A
698	A
699	A
700	C
701	C
702	B
703	A
704	B
705	G
706	G
707	A
708	D
709	A
710	A
711	B
712	A
713	D
714	B
715	C
716	G
717	A
718	G
719	B
720	A
721	A
722	E
723	C
724	A
725	A
726	B
727	C
728	G
729	B
730	A
731	A
732	E
733	A
734	A
735	C
736	A
737	A
738	A
739	B
740	A
741	D
742	B
743	B
744	B
745	A
746	A
747	A
748	A
749	A
750	B
751	B
752	A
753	A
754	B
755	A
756	B
757	A
758	B
759	B
760	B
761	A
762	D
763	A
