0	C
1	A.
2	A
3	E
4	A.
5	B
6	D
7	A
8	A.
9	C
10	B
11	B
12	B
13	E
14	A
15	B
16	A.
17	C
18	G
19	G
20	B
21	D
22	B
23	A.
24	F
25	A.
26	A
27	C
28	B
29	B
30	A
31	B
32	A.
33	B
34	A
35	A.
36	C
37	A
38	A.
39	A
40	B
41	C
42	A.
43	A
44	D
45	D
46	A.
47	B
48	D
49	G
50	A
51	C
52	A
53	B
54	B
55	E
56	A.
57	A
58	C
59	B
60	B
61	C
62	B
63	A.
64	C
65	B.
66	B
67	B
68	B
69	A.
70	A
71	A
72	A
73	A
74	A.
75	A
76	E
77	B
78	A.
79	B
80	D
81	A
82	A.
83	B
84	A
85	B
86	C.
87	E
88	B
89	G
90	D
91	G
92	B
93	A
94	B
95	B
96	A.
97	B
98	A
99	C
100	A.
101	A
102	D
103	B
104	A.
105	D
106	A
107	B
108	B
109	B
110	D
111	B
112	E
113	B.
114	G
115	B
116	B
117	A.
118	B
119	B
120	B.
121	C
122	C
123	A.
124	A
125	E
126	C
127	A.
128	B
129	A
130	A.
131	C
132	A
133	B
134	C
135	B
136	A.
137	C
138	A.
139	A
140	D
141	C
142	A.
143	B
144	A
145	A.
146	C
147	A
148	B
149	B
150	A.
151	B
152	B
153	D
154	D
155	A.
156	D
157	A
158	A.
159	C
160	A
161	B
162	D
163	A
164	B
165	A.
166	B
167	G
168	B
169	A
170	B
171	C
172	A.
173	A
174	A.
175	B
176	A
177	B
178	A
179	B
180	B
181	A
182	A
183	A.
184	E
185	A
186	C
187	B
188	B
189	A
190	A
191	A.
192	A
193	A
194	C
195	C
196	A
197	A
198	A.
199	A
200	D
201	B
202	G
203	A.
204	A
205	A.
206	A
207	D
208	B
209	A
210	A.
211	A
212	A
213	B
214	F
215	A
216	A
217	C
218	B
219	B
220	A
221	B
222	C
223	A.
224	A
225	B
226	C
227	A.
228	A
229	B
230	C
231	A
232	A
233	B
234	A.
235	A
236	G
237	A.
238	A
239	B
240	A.
241	A
242	G
243	A.
244	A
245	G
246	A
247	C
248	A
249	D
250	A
251	G
252	A
253	C
254	A
255	G
256	A
257	G
258	A.
259	B
260	A
261	G
262	A
263	G
264	A
265	B
266	D
267	D
268	G
269	G
270	B.
271	C
272	A
273	B
274	B
275	G
276	B
277	G
278	B
279	C
280	C
281	D
282	C
283	C.
284	C
285	B
286	C
287	D
288	C
289	D
290	G
291	D
292	B
293	E
294	G
295	A.
296	C
