0	A
1	A
2	D
3	A
4	C
5	A
6	B
7	D
8	A
9	A
10	A
11	A
12	B
13	B
14	E
15	A
16	A
17	A
18	B
19	F
20	C
21	G
22	B
23	A
24	A
25	A
26	B
27	B
28	B
29	A
30	A
31	B
32	A
33	A
34	B
35	C
36	B
37	A
38	A
39	B
40	A
41	G
42	A
43	D
44	A
45	C
46	A
47	B
48	D
49	A
50	A
51	A
52	A
53	B
54	B
55	E
56	A
57	A
58	B
59	F
60	D
61	E
62	B
63	A
64	B
65	A
66	A
67	B
68	A
69	B
70	B
71	A
72	A
73	D
74	A
75	C
76	A
77	D
78	D
79	A
80	A
81	A
82	B
83	B
84	B
85	E
86	A
87	B
88	F
89	E
90	B
91	A
92	B
93	A
94	B
95	A
96	G
97	A
98	D
99	A
100	E
101	A
102	B
103	A
104	A
105	A
106	A
107	B
108	B
109	E
110	A
111	?
112	F
113	B
114	B
115	A
116	A
117	A
118	D
119	A
120	E
121	A
122	B
123	E
124	A
125	C
126	A
127	B
128	B
129	?
130	B
131	A
132	G
133	A
134	D
135	A
136	B
137	A
138	A
139	E
140	A
141	C
142	A
143	B
144	A
145	G
146	A
147	A
148	A
149	E
150	A
151	A
152	A
153	A
154	B
155	E
156	A
157	A
158	A
159	A
160	A
161	C
162	A
163	B
164	G
165	A
166	A
167	A
168	D
169	A
170	A
171	B
172	G
173	A
174	A
175	A
176	C
177	B
178	G
179	A
180	A
181	A
182	C
183	B
184	A
185	A
186	A
187	A
188	A
189	B
190	A
191	A
192	A
193	A
194	A
195	B
196	A
197	A
198	A
199	A
200	B
201	A
202	A
203	A
204	A
205	B
206	A
207	A
208	A
209	A
210	B
211	D
212	A
213	A
214	B
215	A
216	A
217	A
218	B
219	A
220	A
221	C
222	A
223	A
224	A
225	A
226	A
227	G
228	A
229	A
230	G
231	A
232	A
233	G
234	A
235	C
236	A
237	D
238	A
239	G
240	A
241	B
242	A
243	E
244	A
245	G
246	A
247	G
248	A
249	B
250	A
251	G
252	A
253	G
254	C
255	C
256	A
257	B
258	B
259	E
260	C
261	A
262	G
263	C
264	A
