0	C
1	A
2	A
3	?
4	E
5	A
6	B
7	E
8	E
9	A
10	C
11	B
12	B
13	B
14	E
15	A
16	A
17	A
18	C
19	C
20	E
21	E
22	D
23	C
24	A
25	A
26	A
27	B
28	E
29	B
30	B
31	A
32	B
33	A
34	B
35	A
36	A
37	C
38	A
39	A
40	A
41	B
42	A
43	A
44	D
45	D
46	C
47	A
48	B
49	D
50	A
51	A
52	C
53	A
54	B
55	B
56	E
57	A
58	A
59	E
60	E
61	E
62	C
63	G
64	A
65	C
66	A
67	B
68	B
69	B
70	A
71	C
72	B
73	A
74	A
75	A
76	A
77	D
78	C
79	A
80	B
81	D
82	A
83	A
84	A
85	A
86	B
87	C
88	E
89	A
90	F
91	E
92	G
93	B
94	A
95	B
96	B
97	A
98	B
99	A
100	A
101	A
102	A
103	D
104	E
105	A
106	D
107	A
108	B
109	A
110	B
111	C
112	B
113	E
114	A
115	E
116	G
117	B
118	A
119	B
120	B
121	A
122	C
123	C
124	A
125	A
126	D
127	C
128	A
129	B
130	A
131	A
132	C
133	A
134	B
135	A
136	?
137	B
138	A
139	A
140	A
141	A
142	D
143	C
144	A
145	B
146	E
147	A
148	C
149	A
150	B
151	B
152	A
153	A
154	A
155	A
156	D
157	A
158	B
159	A
160	A
161	C
162	A
163	B
164	C
165	A
166	A
167	A
168	B
169	A
170	B
171	A
172	B
173	D
174	A
175	A
176	A
177	B
178	A
179	B
180	A
181	B
182	A
183	A
184	A
185	A
186	E
187	A
188	C
189	B
190	B
191	A
192	A
193	A
194	A
195	A
196	B
197	A
198	A
199	A
200	A
201	A
202	C
203	B
204	G
205	A
206	A
207	A
208	A
209	C
210	B
211	A
212	A
213	A
214	A
215	B
216	G
217	A
218	A
219	B
220	B
221	A
222	A
223	B
224	C
225	A
226	A
227	B
228	B
229	A
230	A
231	B
232	A
233	A
234	A
235	B
236	A
237	B
238	G
239	A
240	A
241	B
242	A
243	A
244	G
245	A
246	A
247	G
248	A
249	C
250	A
251	D
252	A
253	G
254	A
255	G
256	A
257	G
258	A
259	G
260	A
261	A
262	A
263	G
264	A
265	G
266	A
267	A
268	D
269	A
270	G
271	G
272	B
273	C
274	A
275	A
276	A
277	G
278	B
279	G
280	A
281	C
282	C
283	D
284	B
285	C
286	A
287	G
288	C
289	A
290	C
291	D
292	G
293	D
294	A
295	E
296	G
297	B
298	B
299	G
300	A
301	E
302	A
303	B
304	A
305	G
306	A
307	F
308	B
309	C
310	G
