0	B
1	C
2	B
3	A
4	B
5	A
6	B
7	A
8	C
9	A
10	A
11	A
12	B
13	B
14	A
15	A
16	A
17	B
18	A
19	A
20	A
21	B
22	B
23	A
24	A
25	B
26	A
27	B
28	A
29	A
30	A
31	A
32	A
33	B
34	B
35	A
36	A
37	A
38	B
39	B
40	A
41	A
42	A
43	B
44	B
45	B
46	A
47	A
48	A
49	B
50	A
51	A
52	B
53	B
54	E
55	B
56	B
57	A
58	A
59	A
60	A
61	B
62	A
63	B
64	A
65	A
66	B
67	A
68	B
69	B
70	A
71	B
72	A
73	A
74	B
75	B
76	A
77	B
78	B
79	B
80	A
81	A
82	B
83	A
84	A
85	A
86	B
87	A
88	B
89	A
90	A
91	B
92	B
93	B
94	A
95	B
96	A
97	B
98	B
99	A
100	A
101	B
102	A
103	B
104	B
105	B
106	C
107	A
108	A
109	B
110	B
111	B
112	B
113	A
114	A
115	B
116	A
117	A
118	A
119	A
120	A
121	A
122	A
123	B
124	A
125	A
126	A
127	A
128	B
129	B
130	A
131	A
132	B
133	B
134	B
135	A
136	A
137	A
138	A
139	A
140	B
141	A
142	A
143	A
144	A
145	A
146	A
147	B
148	A
149	A
150	A
151	A
152	B
153	A
154	A
155	A
156	A
157	A
158	A
159	A
160	B
161	B
162	A
163	A
164	B
165	B
166	B
167	A
168	A
169	B
170	B
171	A
172	A
173	A
174	A
175	A
176	A
177	A
178	A
179	A
180	A
181	B
182	B
183	A
184	B
185	A
186	A
187	A
188	B
189	B
190	A
191	B
192	A
193	A
194	A
195	B
196	A
197	B
198	A
199	B
200	A
201	A
202	A
203	B
204	A
205	A
206	B
207	A
208	A
209	A
210	A
211	A
212	A
213	A
214	B
215	A
216	B
217	A
218	B
219	A
220	A
221	A
222	C
223	A
224	A
225	A
226	B
227	A
228	B
229	B
230	B
231	A
232	B
233	A
234	B
235	A
236	B
237	B
238	A
239	B
240	A
241	A
242	A
243	B
244	A
245	B
246	B
247	A
248	A
249	A
250	B
251	A
252	B
253	A
254	A
255	A
256	A
257	A
258	A
259	A
260	B
261	B
262	B
263	A
264	A
265	A
266	B
267	A
268	A
269	A
270	A
271	A
272	B
273	B
274	A
275	A
276	A
277	B
278	B
279	B
280	A
281	B
282	A
283	B
284	B
285	B
286	A
287	A
288	B
289	A
290	A
291	A
292	A
293	A
294	B
295	A
296	A
297	A
298	B
299	B
300	A
301	A
302	B
303	A
304	A
305	B
306	A
307	A
308	A
309	B
310	A
311	B
312	A
313	B
314	A
315	A
316	A
317	A
318	A
319	B
320	A
321	A
322	B
323	A
324	B
325	B
326	A
327	B
328	A
329	A
330	B
331	B
332	B
333	B
334	A
335	B
336	B
337	B
338	B
339	A
340	B
341	A
342	B
343	B
344	A
345	A
346	A
347	B
348	B
349	B
350	A
351	A
352	A
353	B
354	B
355	A
356	A
357	A
358	A
359	A
360	A
361	A
362	B
363	A
364	B
365	A
366	A
367	A
368	A
369	B
370	A
371	A
372	B
373	B
374	B
375	C
376	A
377	B
378	A
379	A
380	A
381	B
382	A
383	A
384	B
385	B
386	A
387	A
388	B
389	A
390	B
391	A
392	B
393	B
394	B
395	A
396	B
397	A
398	B
399	B
400	B
401	C
402	A
403	A
404	A
405	A
406	B
407	C
408	A
409	A
410	A
411	A
